Date, Open, High, Low, Close, Volume
03/13/18, 279.84, 280.41, 276.03, 276.72, 91968945
03/12/18, 279.20, 279.91, 278.0801, 278.52, 71924789
03/09/18, 275.70, 278.87, 275.34, 278.87, 113625297
03/08/18, 273.55, 274.24, 272.42, 274.10, 66901148
03/07/18, 270.42, 273.18, 270.20, 272.78, 87063508
03/06/18, 273.30, 273.39, 271.18, 272.88, 79213156
03/05/18, 267.73, 272.89, 267.61, 272.19, 97307391
03/02/18, 265.80, 269.72, 264.82, 269.08, 139083203
03/01/18, 271.41, 273.17, 266.00, 267.70, 176855109
02/28/18, 275.68, 276.19, 271.29, 271.65, 121907797
02/27/18, 278.11, 278.92, 274.36, 274.43, 99099172
02/26/18, 275.93, 278.01, 275.26, 277.90, 86491406
02/23/18, 271.79, 274.71, 271.25, 274.71, 92766430
02/22/18, 271.10, 273.05, 269.64, 270.40, 110511297
02/21/18, 271.90, 274.72, 269.94, 270.05, 98883742
02/20/18, 272.03, 273.67, 270.50, 271.40, 86369664
02/16/18, 272.32, 275.32, 272.27, 273.11, 160420094
02/15/18, 271.57, 273.04, 268.77, 273.03, 111200305
02/14/18, 264.31, 270.00, 264.30, 269.59, 120735695
02/13/18, 263.97, 266.62, 263.31, 266.00, 81223641
02/12/18, 263.83, 267.01, 261.6644, 265.34, 143736000
02/09/18, 260.80, 263.61, 252.92, 261.50, 283565312
02/08/18, 268.01, 268.17, 257.59, 257.63, 246449500
02/07/18, 268.50, 272.36, 267.58, 267.67, 167376094
02/06/18, 259.94, 269.70, 258.70, 269.13, 355026812
02/05/18, 273.45, 275.85, 263.31, 263.93, 294681781
02/02/18, 280.08, 280.23, 275.41, 275.45, 173174797
02/01/18, 281.07, 283.06, 280.68, 281.58, 90102469
01/31/18, 282.73, 283.30, 280.68, 281.90, 118948094
01/30/18, 282.60, 284.736, 281.22, 281.76, 131796406
01/29/18, 285.93, 286.43, 284.50, 284.68, 90118336
01/26/18, 284.25, 286.6285, 283.96, 286.58, 107743102
01/25/18, 284.16, 284.27, 282.405, 283.30, 84587312
01/24/18, 284.02, 284.70, 281.84, 283.18, 134816094
01/23/18, 282.74, 283.62, 282.37, 283.29, 97084703
01/22/18, 280.17, 282.69, 280.11, 282.69, 91322406
01/19/18, 279.80, 280.41, 279.14, 280.41, 140920094
01/18/18, 279.48, 279.96, 278.58, 279.14, 100728000
01/17/18, 278.03, 280.05, 276.97, 279.61, 113258797
01/16/18, 279.35, 280.09, 276.18, 276.97, 106555102
01/12/18, 276.42, 278.11, 276.0819, 277.92, 90816078
01/11/18, 274.75, 276.12, 274.56, 276.12, 62361461
01/10/18, 273.68, 274.42, 272.92, 274.12, 69574320
01/09/18, 274.40, 275.25, 274.081, 274.54, 57253961
01/08/18, 273.31, 274.10, 272.98, 273.92, 57319191
01/05/18, 272.51, 273.56, 271.95, 273.42, 83524000
01/04/18, 271.20, 272.16, 270.5447, 271.61, 80636406
01/03/18, 268.96, 270.64, 268.96, 270.47, 90070414
01/02/18, 267.84, 268.81, 267.40, 268.77, 86655750
12/29/17, 268.53, 268.55, 266.64, 266.86, 96007422
12/28/17, 267.89, 267.92, 267.45, 267.87, 45116141
12/27/17, 267.38, 267.73, 267.01, 267.32, 57750992
12/26/17, 267.05, 267.4377, 266.885, 267.19, 45244434
12/22/17, 267.60, 267.635, 266.90, 267.51, 78720875
12/21/17, 267.74, 268.385, 267.30, 267.58, 67032344
12/20/17, 268.27, 268.33, 266.69, 267.03, 76751508
12/19/17, 268.48, 268.53, 267.09, 267.17, 82382883
12/18/17, 268.10, 268.60, 267.98, 268.20, 83653570
12/15/17, 265.45, 267.04, 265.39, 266.51, 144610297
12/14/17, 267.09, 267.22, 265.60, 265.66, 100666703
12/13/17, 267.06, 267.56, 266.65, 266.75, 102905398
12/12/17, 266.57, 267.32, 266.345, 266.78, 85195750
12/11/17, 265.58, 266.38, 265.4793, 266.31, 83077531
12/08/17, 264.99, 265.52, 264.0315, 265.51, 76563875
12/07/17, 263.09, 264.43, 262.94, 264.07, 77218570
12/06/17, 262.87, 263.73, 262.71, 263.24, 75898570
12/05/17, 264.43, 265.15, 263.04, 263.19, 77994547
12/04/17, 266.31, 266.80, 264.08, 264.14, 94040562
12/01/17, 264.76, 265.31, 260.76, 264.46, 164390891
11/30/17, 263.76, 266.05, 263.67, 265.01, 127894398
11/29/17, 263.02, 263.63, 262.20, 262.71, 77512094
11/28/17, 260.76, 262.90, 260.655, 262.87, 98971719
11/27/17, 260.41, 260.75, 260.00, 260.23, 52274922
11/24/17, 260.32, 260.48, 260.16, 260.36, 27856510
11/22/17, 260.00, 260.15, 259.57, 259.76, 45033391
11/21/17, 259.18, 260.20, 258.2627, 259.99, 69176797
11/20/17, 258.14, 258.525, 257.86, 258.30, 48075512
11/17/17, 258.22, 258.5882, 257.77, 257.86, 75756828
11/16/17, 257.52, 259.04, 257.4748, 258.62, 67777031
11/15/17, 256.62, 257.22, 255.63, 256.44, 80811531
11/14/17, 257.41, 257.85, 256.52, 257.73, 61315152
11/13/17, 257.31, 258.59, 257.27, 258.33, 50228648
11/10/17, 257.73, 258.2926, 257.37, 258.09, 59984660
11/09/17, 257.73, 258.39, 256.36, 258.17, 95085508
11/08/17, 258.47, 259.22, 258.15, 259.11, 50469578
11/07/17, 258.97, 259.35, 258.09, 258.67, 57502160
11/06/17, 258.30, 259.00, 258.22, 258.85, 49652602
11/03/17, 257.77, 258.50, 257.30, 258.45, 59589727
11/02/17, 257.41, 257.75, 256.19, 257.59, 56449539
11/01/17, 258.04, 258.43, 257.07, 257.49, 54202738
10/31/17, 257.18, 257.44, 256.805, 257.15, 60304781
10/30/17, 257.07, 257.60, 256.41, 256.75, 54285688
10/27/17, 256.47, 257.89, 255.6254, 257.71, 85562547
10/26/17, 255.99, 256.30, 255.48, 255.62, 69797969
10/25/17, 256.18, 256.31, 254.00, 255.29, 103715297
10/24/17, 256.60, 256.83, 256.15, 256.56, 66935914
10/23/17, 257.48, 257.51, 256.02, 256.11, 63915312
10/20/17, 256.70, 257.14, 255.7744, 257.11, 89176383
10/19/17, 254.83, 255.83, 254.35, 255.79, 61903793
10/18/17, 255.90, 255.95, 255.50, 255.72, 40888328
10/17/17, 255.23, 255.52, 254.98, 255.47, 31560961
10/16/17, 255.21, 255.51, 254.82, 255.29, 38221680
10/13/17, 255.14, 255.27, 254.64, 254.95, 54800441
10/12/17, 254.66, 255.06, 254.365, 254.64, 47065141
10/11/17, 254.51, 255.02, 254.32, 255.02, 47674328
10/10/17, 254.60, 255.05, 253.98, 254.62, 43057359
10/09/17, 254.63, 254.70, 253.65, 253.95, 35803141
10/06/17, 254.15, 254.7008, 253.85, 254.37, 80646000
10/05/17, 253.54, 254.68, 253.196, 254.66, 63522762
10/04/17, 252.69, 253.44, 252.56, 253.16, 55953621
10/03/17, 252.46, 252.89, 252.23, 252.86, 66810172
10/02/17, 251.49, 252.32, 251.2926, 252.32, 59022992
09/29/17, 250.34, 251.32, 250.13, 251.23, 85578000
09/28/17, 249.73, 250.44, 249.63, 250.35, 44778840
09/27/17, 249.88, 250.49, 248.87, 250.05, 81001430
09/26/17, 249.42, 249.70, 248.805, 249.08, 54081961
09/25/17, 249.15, 249.5532, 248.08, 248.93, 57064359
09/22/17, 249.05, 249.63, 249.02, 249.44, 51214031
09/21/17, 249.88, 249.98, 249.185, 249.39, 48211398
09/20/17, 250.07, 250.19, 248.92, 250.06, 59574078
09/19/17, 250.00, 250.07, 249.60, 249.97, 47108152
09/18/17, 249.61, 250.12, 249.28, 249.72, 46235238
09/15/17, 248.69, 249.29, 248.57, 249.19, 95432383
09/14/17, 249.80, 250.32, 249.60, 250.09, 95446352
09/13/17, 249.72, 250.21, 249.59, 250.17, 59228000
09/12/17, 249.63, 250.09, 249.42, 250.05, 56896031
09/11/17, 248.04, 249.30, 248.02, 249.21, 71364852
09/08/17, 246.54, 247.11, 246.30, 246.58, 63832832
09/07/17, 247.25, 247.27, 246.40, 246.87, 58034727
09/06/17, 246.84, 247.28, 246.23, 246.90, 57916871
09/05/17, 247.26, 247.52, 244.95, 246.06, 91398781
09/01/17, 247.92, 248.33, 247.67, 247.84, 62006992
08/31/17, 246.72, 247.77, 246.0473, 247.49, 103803906
08/30/17, 244.83, 246.32, 244.62, 246.01, 62030809
08/29/17, 243.06, 245.15, 242.93, 244.85, 51135719
08/28/17, 245.17, 245.20, 244.09, 244.57, 40565609
08/25/17, 244.90, 245.61, 244.39, 244.56, 64445910
08/24/17, 245.00, 245.18, 243.75, 243.99, 50741672
08/23/17, 244.33, 245.05, 244.16, 244.56, 50203840
08/22/17, 243.57, 245.62, 243.55, 245.44, 63140102
08/21/17, 242.64, 243.20, 241.83, 242.90, 65469738
08/18/17, 242.90, 244.189, 242.20, 242.71, 136748000
08/17/17, 246.24, 246.60, 243.09, 243.09, 128490398
08/16/17, 247.11, 247.57, 246.45, 246.94, 56715539
08/15/17, 246.98, 247.00, 246.16, 246.51, 55242754
08/14/17, 245.59, 246.79, 245.55, 246.54, 73291922
08/11/17, 244.02, 244.80, 243.75, 244.12, 74869953
08/10/17, 246.29, 246.44, 243.70, 243.76, 120479508
08/09/17, 246.47, 247.31, 246.06, 247.25, 62632621
08/08/17, 247.51, 248.91, 246.83, 247.26, 61719352
08/07/17, 247.49, 247.87, 247.37, 247.87, 31995020
08/04/17, 247.52, 247.79, 246.97, 247.41, 60191840
08/03/17, 247.31, 247.34, 246.64, 246.96, 40856000
08/02/17, 247.47, 247.60, 246.37, 247.44, 47211219
08/01/17, 247.46, 247.50, 246.716, 247.32, 55050398
07/31/17, 247.37, 247.48, 246.53, 246.77, 65838656
07/28/17, 246.65, 247.06, 246.13, 246.91, 50088359
07/27/17, 247.96, 248.00, 245.68, 247.20, 70766570
07/26/17, 247.75, 247.79, 247.13, 247.43, 47575422
07/25/17, 247.68, 247.80, 247.16, 247.42, 54915594
07/24/17, 246.79, 246.98, 246.28, 246.82, 46622262
07/21/17, 246.44, 246.91, 246.18, 246.88, 88711023
07/20/17, 247.28, 247.42, 246.47, 247.10, 47135180
07/19/17, 246.02, 247.00, 246.01, 246.99, 51034262
07/18/17, 245.06, 245.72, 244.67, 245.66, 42742500
07/17/17, 245.47, 245.91, 245.33, 245.53, 33531922
07/14/17, 244.43, 245.97, 244.31, 245.56, 60262688
07/13/17, 244.02, 244.55, 243.76, 244.42, 39471641
07/12/17, 243.30, 244.20, 243.30, 244.01, 59610406
07/11/17, 242.16, 242.55, 240.85, 242.19, 50354609
07/10/17, 241.95, 242.80, 241.76, 242.37, 36663273
07/07/17, 241.21, 242.28, 240.5645, 242.11, 57972273
07/06/17, 241.89, 242.03, 240.34, 240.55, 66115320
07/05/17, 242.63, 243.01, 241.70, 242.77, 54427602
07/03/17, 242.88, 243.38, 242.21, 242.21, 39153809
06/30/17, 242.28, 242.71, 241.575, 241.80, 86820688
06/29/17, 243.66, 243.72, 239.955, 241.35, 106949695
06/28/17, 242.50, 243.715, 242.23, 243.49, 70042602
06/27/17, 243.04, 243.38, 241.31, 241.33, 82247672
06/26/17, 243.90, 244.38, 243.045, 243.29, 56700480
06/23/17, 242.91, 243.51, 242.47, 243.13, 66986797
06/22/17, 242.96, 243.53, 242.64, 242.84, 44148059
06/21/17, 243.42, 243.59, 242.41, 242.95, 55977566
06/20/17, 244.25, 244.26, 242.99, 243.01, 56906367
06/19/17, 243.59, 244.73, 243.48, 244.66, 65123801
06/16/17, 242.77, 242.83, 241.6337, 242.64, 84553102
06/15/17, 242.68, 243.91, 242.36, 243.77, 66464891
06/14/17, 244.86, 244.87, 243.29, 244.24, 78602312
06/13/17, 243.98, 244.61, 243.5799, 244.55, 60066953
06/12/17, 243.13, 243.42, 242.38, 243.36, 86108094
06/09/17, 244.09, 245.01, 241.95, 243.41, 132256406
06/08/17, 243.77, 244.33, 243.17, 243.78, 65950688
06/07/17, 243.60, 243.92, 242.83, 243.66, 54144312
06/06/17, 243.34, 243.98, 243.12, 243.21, 50375434
06/05/17, 243.97, 244.30, 243.76, 243.99, 44698832
06/02/17, 243.42, 244.35, 243.08, 244.17, 88666125
06/01/17, 241.97, 243.38, 241.64, 243.36, 68962016
05/31/17, 241.84, 241.88, 240.64, 241.44, 91796016
05/30/17, 241.34, 241.79, 241.16, 241.50, 35201898
05/26/17, 241.54, 241.90, 241.45, 241.71, 46629910
05/25/17, 241.20, 242.08, 240.96, 241.76, 64071660
05/24/17, 240.32, 240.73, 239.93, 240.61, 49181102
05/23/17, 239.95, 240.24, 239.51, 240.05, 48341680
05/22/17, 238.90, 239.71, 238.82, 239.52, 61010602
05/19/17, 237.33, 239.08, 237.27, 238.31, 115011398
05/18/17, 235.73, 237.75, 235.43, 236.77, 107047695
05/17/17, 238.10, 238.64, 235.75, 235.82, 172174094
05/16/17, 240.64, 240.67, 239.63, 240.08, 51241793
05/15/17, 239.47, 240.44, 239.45, 240.30, 61918941
05/12/17, 239.09, 239.4273, 238.67, 238.98, 53912727
05/11/17, 239.35, 239.57, 238.13, 239.38, 62358352
05/10/17, 239.39, 239.87, 239.15, 239.87, 54293801
05/09/17, 239.96, 240.19, 239.04, 239.44, 51363199
05/08/17, 239.75, 239.92, 239.17, 239.66, 48385727
05/05/17, 239.19, 239.72, 238.68, 239.70, 62001273
05/04/17, 238.83, 238.9225, 237.78, 238.76, 61462727
05/03/17, 238.29, 238.8775, 237.70, 238.48, 73137727
05/02/17, 238.84, 238.98, 238.30, 238.77, 57375727
05/01/17, 238.68, 239.17, 238.195, 238.68, 66882523
04/28/17, 238.90, 238.93, 237.93, 238.08, 63532848
04/27/17, 238.77, 238.95, 237.98, 238.60, 57410328
04/26/17, 238.51, 239.53, 238.35, 238.40, 84702461
04/25/17, 237.91, 238.95, 237.81, 238.55, 76698273
04/24/17, 237.18, 237.41, 234.5628, 237.17, 119209906
04/21/17, 235.25, 235.31, 234.13, 234.59, 110389797
04/20/17, 234.15, 235.845, 233.78, 235.34, 92572195
04/19/17, 234.52, 234.95, 233.18, 233.44, 68699875
04/18/17, 233.72, 234.49, 233.08, 233.87, 83225820
04/17/17, 233.11, 234.57, 232.88, 234.57, 68405367
04/13/17, 233.64, 234.49, 232.51, 232.51, 92880391
04/12/17, 234.74, 234.96, 233.77, 234.03, 81864438
04/11/17, 234.90, 235.18, 233.34, 235.06, 88045281
04/10/17, 235.36, 236.255, 234.73, 235.34, 67615297
04/07/17, 235.15, 236.00, 234.64, 235.20, 74412312
04/06/17, 234.94, 236.04, 234.425, 235.44, 69135758
04/05/17, 236.26, 237.39, 234.54, 234.78, 108800602
04/04/17, 235.00, 235.58, 234.555, 235.48, 56466199
04/03/17, 235.80, 236.03, 233.91, 235.33, 85546484
03/31/17, 235.90, 236.51, 235.68, 235.74, 73733086
03/30/17, 235.47, 236.52, 235.27, 236.29, 56737887
03/29/17, 234.99, 235.81, 234.725, 235.54, 61950352
03/28/17, 233.27, 235.81, 233.14, 235.32, 93483922
03/27/17, 231.93, 233.92, 231.61, 233.62, 87454445
03/24/17, 234.38, 235.04, 232.96, 233.86, 112504898
03/23/17, 234.00, 235.34, 233.60, 234.03, 100410305
03/22/17, 233.77, 234.61, 233.05, 234.28, 97569203
03/21/17, 237.47, 237.61, 233.58, 233.73, 131809297
03/20/17, 237.03, 237.36, 236.32, 236.77, 52536980
03/17/17, 237.75, 237.97, 237.03, 237.03, 89002109
03/16/17, 239.11, 239.20, 238.10, 238.48, 78343953
03/15/17, 237.56, 239.44, 237.29, 238.95, 96081750
03/14/17, 237.18, 237.24, 236.19, 236.90, 59880781
03/13/17, 237.62, 237.86, 237.24, 237.81, 57256820
03/10/17, 237.97, 238.02, 236.59, 237.69, 81991648
03/09/17, 236.70, 237.24, 235.74, 236.86, 90683922
03/08/17, 237.34, 237.64, 236.40, 236.56, 78168797
03/07/17, 237.36, 237.77, 236.76, 237.00, 65103738
03/06/17, 237.50, 238.12, 237.01, 237.71, 55391527
03/03/17, 238.17, 238.61, 237.73, 238.42, 81974305
03/02/17, 239.56, 239.57, 238.21, 238.27, 70245984
03/01/17, 238.39, 240.32, 238.37, 239.78, 149158203
02/28/17, 236.67, 236.95, 236.015, 236.47, 96961938
02/27/17, 236.64, 237.31, 236.35, 237.11, 56515441
02/24/17, 235.46, 236.7932, 235.41, 236.74, 82381609
02/23/17, 236.88, 236.90, 235.56, 236.44, 74615906
02/22/17, 236.02, 236.54, 235.83, 236.28, 62115191
02/21/17, 235.52, 236.69, 235.51, 236.49, 88946047
02/17/17, 233.95, 235.09, 233.93, 235.09, 77204094
02/16/17, 234.96, 235.155, 233.85, 234.72, 84722438
02/15/17, 233.45, 235.14, 233.39, 234.92, 86785828
02/14/17, 232.56, 233.71, 232.16, 233.70, 71108977
02/13/17, 232.08, 233.07, 232.05, 232.77, 55182047
02/10/17, 231.00, 231.77, 230.6216, 231.51, 66015891
02/09/17, 229.56, 230.95, 229.52, 230.60, 65955250
02/08/17, 228.61, 229.39, 228.31, 229.24, 51566219
02/07/17, 229.38, 229.6556, 228.72, 228.94, 57931152
02/06/17, 228.87, 229.326, 228.54, 228.93, 57790113
02/03/17, 228.82, 229.55, 228.46, 229.34, 80563172
02/02/17, 227.20, 228.10, 226.82, 227.77, 69657562
02/01/17, 228.255, 228.59, 226.94, 227.62, 79117648
01/31/17, 226.98, 227.60, 226.32, 227.53, 75880805
01/30/17, 228.17, 228.20, 226.41, 227.55, 79737250
01/27/17, 229.42, 229.59, 228.76, 228.97, 59711121
01/26/17, 229.40, 229.71, 229.01, 229.33, 59970719
01/25/17, 228.70, 229.57, 228.51, 229.57, 84437711
01/24/17, 226.40, 228.08, 226.27, 227.60, 95555297
01/23/17, 226.35, 226.805, 225.27, 226.15, 75061648
01/20/17, 226.70, 227.31, 225.9719, 226.74, 129168602
01/19/17, 226.84, 227.00, 225.41, 225.91, 66608789
01/18/17, 226.535, 226.80, 225.90, 226.75, 54793301
01/17/17, 226.31, 226.78, 225.80, 226.25, 61240809
01/13/17, 226.73, 227.40, 226.69, 227.05, 62717871
01/12/17, 226.50, 226.75, 224.955, 226.53, 72113188
01/11/17, 226.36, 227.10, 225.59, 227.10, 74650016
01/10/17, 226.48, 227.45, 226.01, 226.46, 63771941
01/09/17, 226.91, 227.0701, 226.4163, 226.46, 46939680
01/06/17, 226.53, 227.75, 225.90, 227.21, 71559922
01/05/17, 226.27, 226.58, 225.48, 226.40, 78379008
01/04/17, 225.62, 226.75, 225.61, 226.58, 78744430
01/03/17, 225.04, 225.83, 223.8837, 225.24, 91366523
12/30/16, 224.73, 224.83, 222.73, 223.53, 108998305
12/29/16, 224.48, 224.89, 223.84, 224.35, 48696078
12/28/16, 226.57, 226.59, 224.27, 224.40, 64095008
12/27/16, 226.02, 226.73, 226.00, 226.27, 42672488
12/23/16, 225.43, 225.72, 225.21, 225.71, 36697820
12/22/16, 225.60, 225.74, 224.92, 225.38, 56219070
12/21/16, 226.25, 226.45, 225.77, 225.77, 67909039
12/20/16, 226.15, 226.57, 225.88, 226.40, 89838805
12/19/16, 225.25, 226.02, 225.08, 225.53, 90341148
12/16/16, 226.01, 226.08, 224.67, 225.04, 156420188
12/15/16, 226.16, 227.81, 225.8904, 226.81, 124972602
12/14/16, 227.41, 228.23, 225.365, 225.88, 142501797
12/13/16, 227.02, 228.34, 227.00, 227.76, 110477508
12/12/16, 226.40, 226.96, 225.76, 226.25, 102016094
12/09/16, 225.41, 226.53, 225.37, 226.51, 88005766
12/08/16, 224.57, 225.70, 224.26, 225.15, 99714391
12/07/16, 221.52, 224.67, 221.38, 224.60, 110738094
12/06/16, 221.22, 221.7441, 220.662, 221.70, 59877379
12/05/16, 220.65, 221.40, 220.42, 221.00, 67837820
12/02/16, 219.67, 220.25, 219.26, 219.68, 74840352
12/01/16, 220.73, 220.73, 219.15, 219.57, 79040484
11/30/16, 221.63, 221.82, 220.31, 220.38, 113291797
11/29/16, 220.52, 221.44, 220.17, 220.91, 69886688
11/28/16, 221.16, 221.48, 220.36, 220.48, 76572516
11/25/16, 221.10, 221.56, 221.01, 221.52, 37872262
11/23/16, 219.98, 220.76, 219.75, 220.70, 56620238
11/22/16, 220.51, 220.79, 219.73, 220.58, 67428961
11/21/16, 219.17, 220.18, 219.00, 220.15, 72402641
11/18/16, 219.07, 219.27, 218.29, 218.50, 86265750
11/17/16, 218.05, 219.06, 217.92, 218.99, 69797195
11/16/16, 217.56, 218.14, 217.42, 217.87, 65617703
11/15/16, 217.04, 218.28, 216.80, 218.28, 91652578
11/14/16, 217.03, 217.27, 215.72, 216.59, 94579984
11/11/16, 216.08, 216.70, 215.32, 216.42, 100552703
11/10/16, 217.30, 218.31, 215.22, 216.92, 172113297
11/09/16, 212.37, 217.10, 212.34, 216.3792, 258428984
11/08/16, 212.69, 214.77, 212.38, 214.11, 106772094
11/07/16, 211.45, 213.19, 211.30, 213.15, 109794898
11/04/16, 208.91, 209.89, 208.38, 208.55, 109122094
11/03/16, 209.99, 210.24, 208.46, 208.78, 88939352
11/02/16, 210.65, 211.10, 209.23, 209.74, 103330797
11/01/16, 212.93, 212.99, 209.60, 211.01, 122781797
10/31/16, 212.93, 213.19, 212.36, 212.55, 61272512
10/28/16, 213.14, 213.93, 211.71, 212.54, 140623203
10/27/16, 214.58, 214.62, 213.08, 213.17, 77220211
10/26/16, 213.21, 214.42, 212.93, 213.74, 75705477
10/25/16, 214.68, 214.98, 213.98, 214.17, 66542328
10/24/16, 215.00, 215.32, 214.48, 214.89, 60146594
10/21/16, 212.96, 214.08, 212.76, 213.98, 89089086
10/20/16, 213.87, 214.53, 213.11, 213.88, 73639828
10/19/16, 214.02, 214.64, 213.60, 214.28, 66519219
10/18/16, 214.24, 214.31, 213.27, 213.71, 76869664
10/17/16, 213.09, 213.39, 212.17, 212.38, 58275672
10/14/16, 214.15, 214.69, 213.03, 213.12, 93346242
10/13/16, 212.16, 213.59, 211.21, 213.01, 101357000
10/12/16, 213.59, 214.32, 213.01, 213.71, 73866117
10/11/16, 215.66, 215.74, 212.58, 213.43, 130367398
10/10/16, 216.155, 216.70, 215.985, 216.16, 51855020
10/07/16, 216.10, 216.30, 214.19, 215.04, 89788258
10/06/16, 215.37, 216.04, 214.735, 215.78, 62928352
10/05/16, 215.41, 216.13, 215.33, 215.63, 72815961
10/04/16, 215.91, 216.17, 213.99, 214.68, 119948094
10/03/16, 215.82, 216.04, 215.04, 215.78, 83512062
09/30/16, 215.65, 217.12, 215.36, 216.30, 117202898
09/29/16, 216.40, 216.87, 214.04, 214.68, 128070602
09/28/16, 215.83, 216.82, 214.71, 216.64, 87411023
09/27/16, 214.05, 215.68, 213.62, 215.57, 78494828
09/26/16, 215.02, 215.23, 214.01, 214.24, 89827312
09/23/16, 216.72, 216.88, 215.88, 215.99, 73630922
09/22/16, 217.00, 217.53, 216.71, 217.18, 76678711
09/21/16, 214.24, 216.03, 213.44, 215.82, 110284398
09/20/16, 214.41, 214.59, 213.38, 213.42, 69665281
09/19/16, 214.13, 214.88, 213.03, 213.41, 80250484
09/16/16, 213.48, 213.69, 212.57, 213.37, 155236406
09/15/16, 212.96, 215.73, 212.75, 215.28, 145736094
09/14/16, 213.29, 214.70, 212.50, 213.15, 134185500
09/13/16, 214.84, 215.1499, 212.50, 213.23, 182828797
09/12/16, 212.39, 216.81, 212.31, 216.34, 168110891
09/09/16, 216.97, 217.03, 213.25, 213.28, 221589109
09/08/16, 218.62, 218.94, 218.15, 218.51, 74102883
09/07/16, 218.84, 219.22, 218.30, 219.01, 76554867
09/06/16, 218.70, 219.12, 217.86, 219.0308, 56702090
09/02/16, 218.39, 218.87, 217.70, 218.37, 79293859
09/01/16, 217.37, 217.73, 216.03, 217.39, 97844211
08/31/16, 217.61, 217.75, 216.465, 217.38, 85269445
08/30/16, 218.26, 218.59, 217.35, 218.00, 58114539
08/29/16, 217.44, 218.665, 217.40, 218.3608, 70502172
08/26/16, 217.92, 219.12, 216.25, 217.29, 122506305
08/25/16, 217.40, 218.19, 217.22, 217.70, 69224781
08/24/16, 218.80, 218.91, 217.36, 217.85, 71728953
08/23/16, 219.25, 219.60, 218.90, 218.97, 53399160
08/22/16, 218.26, 218.80, 217.83, 218.53, 61368770
08/19/16, 218.31, 218.75, 217.74, 218.54, 75443000
08/18/16, 218.34, 218.90, 218.21, 218.86, 52989273
08/17/16, 218.00, 218.53, 217.02, 218.37, 75134336
08/16/16, 218.60, 218.68, 217.96, 217.96, 53213621
08/15/16, 218.89, 219.50, 218.88, 219.09, 49813480
08/12/16, 218.29, 218.71, 217.99, 218.46, 61313539
08/11/16, 218.26, 218.94, 217.95, 218.65, 72504273
08/10/16, 218.31, 218.4038, 217.23, 217.64, 57941090
08/09/16, 218.13, 218.76, 217.80, 218.18, 51251727
08/08/16, 218.40, 218.52, 217.74, 218.05, 39906480
08/05/16, 217.21, 218.23, 217.07, 218.18, 71892156
08/04/16, 216.31, 216.78, 214.25, 216.4097, 46585527
08/03/16, 215.48, 216.245, 215.13, 216.18, 53993633
08/02/16, 216.65, 216.83, 214.57, 215.5492, 92295516
08/01/16, 217.19, 217.65, 216.405, 216.94, 73311422
07/29/16, 216.46, 217.54, 216.13, 217.12, 79519438
07/28/16, 216.29, 217.11, 215.75, 216.77, 65035719
07/27/16, 217.19, 217.27, 215.62, 216.52, 84083891
07/26/16, 216.53, 217.17, 215.76, 216.75, 70080484
07/25/16, 217.00, 217.06, 215.97, 216.65, 55873152
07/22/16, 216.41, 217.30, 216.10, 217.24, 62787480
07/21/16, 216.96, 217.22, 215.75, 216.265, 67777312
07/20/16, 216.75, 217.37, 216.24, 217.085, 58159461
07/19/16, 215.92, 216.23, 215.63, 216.19, 54345727
07/18/16, 215.97, 216.60, 215.67, 216.4092, 58725922
07/15/16, 216.78, 217.0125, 215.308, 215.83, 107155398
07/14/16, 216.40, 216.67, 215.66, 216.12, 91230875
07/13/16, 215.44, 215.45, 214.35, 214.92, 87324125
07/12/16, 214.53, 215.30, 213.4308, 214.95, 101275602
07/11/16, 213.19, 214.07, 212.95, 213.40, 73633938
07/08/16, 211.05, 212.94, 210.7785, 212.65, 133971000
07/07/16, 209.87, 210.6495, 208.63, 209.526, 85593828
07/06/16, 207.83, 209.80, 207.06, 209.66, 96021484
07/05/16, 208.95, 209.08, 207.71, 208.41, 109803695
07/01/16, 209.36, 210.49, 209.29, 209.9208, 106055297
06/30/16, 207.21, 209.54, 206.56, 209.475, 165021906
06/29/16, 204.84, 206.93, 204.72, 206.66, 137328609
06/28/16, 201.48, 203.23, 201.12, 203.1997, 159382406
06/27/16, 201.59, 201.60, 198.65, 199.60, 248988703
06/24/16, 203.63, 210.8463, 202.72, 203.13, 333444406
06/23/16, 209.81, 210.87, 209.27, 210.81, 102731398
06/22/16, 208.65, 209.50, 207.93, 208.10, 95560469
06/21/16, 208.30, 208.92, 207.78, 208.44, 72461664
06/20/16, 208.82, 209.61, 207.75, 207.85, 82789602
06/17/16, 207.17, 207.20, 205.75, 206.52, 117055695
06/16/16, 206.73, 208.57, 205.59, 208.37, 149533109
06/15/16, 208.54, 209.36, 207.53, 207.75, 109124492
06/14/16, 208.00, 208.74, 206.9199, 208.04, 125059297
06/13/16, 209.36, 210.37, 208.35, 208.4492, 117751203
06/10/16, 210.46, 210.86, 209.43, 210.07, 113829203
06/09/16, 211.51, 212.22, 211.19, 212.08, 73786875
06/08/16, 211.84, 212.52, 211.6899, 212.37, 66170922
06/07/16, 211.525, 212.34, 211.50, 211.68, 60974762
06/06/16, 210.70, 211.77, 210.51, 211.35, 64887047
06/03/16, 210.25, 210.69, 208.86, 210.28, 101757102
06/02/16, 209.80, 210.93, 209.2399, 210.91, 63044754
06/01/16, 209.12, 210.48, 208.89, 210.27, 69936227
